timestamp,time,T_Block2_CorridorX2f,T_Block1_OfficeXSEX1f,Electricity,DistrictCooling,T_Block1_CorridorX1f,T_Block2_OfficeXNWX2f,T_Block1_OfficeXSWX1f,DNI,Wind_Direction,DistrictHeating,T_Block2_OfficeXNEX2f,T_Block2_OfficeXSEX2f,T_Block2_OfficeXSWX2f,T_Block1_OfficeXNWX1f,Wind_Speed,T_Block1_OfficeXNEX1f,T_out,reward
1994-09-29 23:00:00,23497200.0,28.78434414897157,30.09515831445431,1316474.31168,0.0,28.52676526514836,27.50258612946762,30.0951583144615,0.0,267.0,0.0,27.50258612946233,30.23880461694738,30.23880461695778,27.35216339598457,2.8,27.3521633959815,22.5,-1
1994-09-30 00:00:00,23500800.0,28.69537980349089,29.95117529222815,1316474.31168,0.0,28.46392948191181,27.37318354472611,29.9511752922355,0.0,264.0,0.0,27.37318354472027,30.05276415922867,30.05276415923905,27.24525576546602,2.6,27.24525576546229,21.6,-1
1994-09-30 01:00:00,23504400.0,28.60693917218886,29.81223908206673,1316474.31168,0.0,28.40537352989672,27.25285104748137,29.81223908207427,0.0,266.0,0.0,27.25285104747494,29.87524275174122,29.87524275175187,27.1481245952892,2.2,27.14812459528481,20.9,-1
1994-09-30 02:00:00,23508000.0,28.50866379152561,29.66882297555876,1316474.31168,0.0,28.33907285150413,27.12725500719865,29.66882297556632,0.0,222.0,0.0,27.12725500719172,29.69639748030124,29.69639748031212,27.04590906086324,1.8,27.04590906085802,20.1,-1
1994-09-30 03:00:00,23511600.0,28.42633237252141,29.55160335387914,1316474.31168,0.0,28.28901178090554,27.02835599348922,29.5516033538866,0.0,184.0,0.0,27.02835599348167,29.54648386871794,29.54648386872899,26.97010786850153,2.6,26.97010786849567,19.7,-1
1994-09-30 04:00:00,23515200.0,28.34326279282907,29.44013752961595,1316474.31168,0.0,28.23792537010437,26.93696587154993,29.44013752962319,0.0,246.0,0.0,26.93696587154188,29.40507735051889,29.40507735053028,26.90097436892942,5.1,26.90097436892306,19.3,-1
1994-09-30 05:00:00,23518800.0,26.10717387324063,26.18021400523213,13164743.1168,0.0,26.10254364536284,25.97490484570196,26.18021400523288,0.0,184.0,0.0,25.97490484570191,26.17353728009929,26.17353728010005,25.97683271610104,2.0,25.97683271610097,19.0,-1
1994-09-30 06:00:00,23522400.0,26.00000000000002,26.00000000000016,1316474.31168,35524445.94122425,26.00000000000001,26.0,26.00000000000016,0.0,281.0,0.0,26.0,26.00000000000012,26.00000000000012,26.0,1.8,26.0,19.0,-1
1994-09-30 07:00:00,23526000.0,26.0,26.00000000000003,1316474.31168,32177141.17610338,26.0,26.0,26.00000000000003,480.0,262.0,0.0,26.0,26.00000000000002,26.00000000000002,26.0,1.8,26.0,20.2,-1
1994-09-30 08:00:00,23529600.0,26.0,26.00000000000001,24406272.0,57458320.9401316,26.10433705869135,26.0,26.0,745.0,282.0,0.0,25.99999999999999,26.0,26.0,26.0,1.7,26.0,21.9,-1
1994-09-30 09:00:00,23533200.0,26.0,26.0,29236512.07111241,55685016.40694186,26.16778991536293,26.0,26.0,876.0,307.0,0.0,26.0,26.0,26.0,26.0,2.4,26.0,23.8,-1
1994-09-30 10:00:00,23536800.0,26.0,26.0,28754904.35349318,70940889.61996275,26.17678376384844,26.0,26.0,924.0,310.0,0.0,26.0,26.0,26.0,26.0,1.4,26.0,25.5,-1
